ESTIMATEDTOTALACRES,ORIGINSLOPE,ORIGINASPECT,ORIGINELEVATION,SPRUCE,MUNDRA,GRASS,BRUSH,HARD,LEAF,UNKNOWN,OTHER
20.1,26-40,N,501-1500,0,0,0,0,1,0,0,0
23.3,26-40,SE,501-1500,1,0,0,0,0,0,0,0
1775,0-25,N,0-500,1,0,0,0,0,0,0,0
3267.3,0-25,W,501-1500,1,0,0,0,0,0,0,0
282.9,0-25,W,501-1500,1,0,0,0,0,0,0,0
8126.4,0-25,W,0-500,0,0,0,0,1,0,0,0
0.2,0-25,SW,501-1500,0,0,0,0,0,0,1,0
0.2,0-25,NW,0-500,0,0,1,0,0,0,0,0
5.5,26-40,SW,501-1500,1,0,0,0,0,0,0,0
10001.7,0-25,NE,501-1500,1,0,0,0,0,0,0,0
8653.4,26-40,E,501-1500,1,0,0,0,0,0,0,0
3538.3,26-40,S,501-1500,1,0,0,0,0,0,0,0
2878.9,26-40,NW,501-1500,1,0,0,0,0,0,0,0
81.1,0-25,W,1501-2500,0,0,0,0,1,0,0,0
207.3,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
84.5,0-25,N,1501-2500,0,0,1,0,0,0,0,0
981,0-25,W,501-1500,1,0,0,0,0,0,0,0
673.4,0-25,W,0-500,1,0,0,0,0,0,0,0
268,0-25,N,501-1500,1,0,0,0,0,0,0,0
964.8,0-25,SW,501-1500,1,0,0,0,0,0,0,0
592.4,56-75,SE,1501-2500,1,0,0,0,0,0,0,0
4103.5,0-25,SE,501-1500,1,0,0,0,0,0,0,0
132.2,41-55,SW,501-1500,1,0,0,0,0,0,0,0
1,0-25,Flat,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
54.1,0-25,North East,1501-2500,1,0,0,0,0,0,0,0
326.9,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
1016.9,26-40,N,501-1500,0,0,0,0,1,0,0,0
0.2,26-40,NE,Unknown,0,0,0,0,0,0,0,1
5,0-25,W,0-500,0,0,1,0,0,0,0,0
176,0-25,E,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
3.6,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,E,Unknown,1,0,0,0,0,0,0,0
5961.3,0-25,SE,0-500,0,0,1,0,0,0,0,0
2.6,26-40,S,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,NE,501-1500,0,0,0,0,0,0,0,1
0.3,0-25,SE,0-500,0,0,1,0,0,0,0,0
2.6,26-40,East,1501-2500,0,0,1,1,0,0,0,0
84.5,26-40,W,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,0-25,West,0-500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.4,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,NW,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
27.4,0-25,W,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.3,0-25,Flat,501-1500,1,0,0,0,0,0,0,0
0.1,56-75,NW,501-1500,0,0,0,0,0,0,1,0
0.1,0-25,NE,1501-2500,1,0,0,0,0,0,0,0
367.6,0-25,S,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
25.3,0-25,NW,0-500,1,0,0,0,0,0,0,0
0.1,0-25,W,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SW,3501-4500,0,0,0,0,0,0,0,1
2.5,0-25,N,1501-2500,1,0,0,0,0,0,0,0
53,0-25,NW,2501-3500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.3,0-25,SW,0-500,1,0,0,0,0,0,0,0
0.5,0-25,N,0-500,1,0,0,0,0,0,0,0
0.1,0-25,N,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,S,0-500,0,0,0,0,0,0,1,0
0.3,0-25,E,0-500,0,0,1,0,0,0,0,0
18452.5,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.8,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,1,0,0,0,0,0,0,0
0.3,0-25,SW,0-500,0,0,0,0,1,0,0,0
1.3,0-25,SW,0-500,0,0,0,0,1,0,0,0
3,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,N,0-500,0,0,0,0,0,0,0,1
1.5,0-25,E,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
8,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,1,0,0,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
1.1,0-25,S,0-500,1,0,0,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,0,0,1,0
36.1,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,0
14912.8,41-55,NW,4501-5500,0,0,0,0,0,0,0,1
0.1,0-25,NW,0-500,0,0,0,0,1,0,0,0
85260.5,0-25,SW,501-1500,1,0,0,0,0,0,0,0
51455.1,41-55,E,1501-2500,0,0,0,0,1,0,0,0
3,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,0,0,0,1
178.8,0-25,N,0-500,0,0,1,0,0,0,0,0
3.1,26-40,S,501-1500,0,0,0,0,0,0,1,0
12208.4,0-25,N,501-1500,0,0,0,0,0,0,0,1
17498.7,41-55,S,501-1500,0,0,0,0,1,0,0,0
22487.5,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
93.4,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
2.5,0-25,E,501-1500,1,0,0,0,0,0,0,0
0.2,0-25,NE,0-500,0,0,1,0,0,0,0,0
24.7,0-25,NE,1501-2500,0,0,0,0,0,0,1,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
45.3,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,1,0,0,0,0,0,0,0
23.9,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,501-1500,1,0,0,0,0,0,0,0
46.5,0-25,N,0-500,0,0,1,0,0,0,0,0
16.5,0-25,S,0-500,0,0,1,0,0,0,0,0
257.6,26-40,S,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
21849.6,41-55,W,501-1500,1,0,0,0,0,0,0,0
0.5,0-25,SW,0-500,0,0,0,0,1,0,0,0
3.5,0-25,N,0-500,0,0,1,0,0,0,0,0
78.6,0-25,NW,0-500,1,0,0,0,0,0,0,0
48,0-25,N,0-500,0,0,1,0,0,0,0,0
23.5,0-25,E,0-500,0,0,0,0,1,0,0,0
1.5,0-25,Flat,0-500,0,0,1,0,0,0,0,0
4408.8,0-25,W,0-500,0,0,1,0,0,0,0,0
2.6,0-25,N,0-500,0,0,0,0,1,0,0,0
2,0-25,NW,0-500,0,0,0,0,1,0,0,0
51.3,0-25,NW,501-1500,1,0,0,0,0,0,0,0
30.3,0-25,NW,0-500,0,0,1,0,0,0,0,0
2,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.3,0-25,NE,0-500,1,0,0,0,0,0,0,0
2,0-25,SE,501-1500,0,0,1,0,0,0,0,0
9,0-25,SW,501-1500,0,0,1,0,0,0,0,0
782.4,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.2,0-25,SW,0-500,0,0,0,0,1,0,0,0
145.3,26-40,SW,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,NW,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
0.1,56-75,S,0-500,0,0,1,0,0,0,0,0
3,0-25,N,0-500,0,0,1,0,0,0,0,0
96.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,West,0-500,0,0,0,0,0,0,0,1
1.5,0-25,N,1501-2500,0,0,0,0,1,0,0,0
2,0-25,SE,501-1500,0,0,0,0,1,0,0,0
6.3,0-25,E,0-500,0,0,1,0,0,0,0,0
55.4,56-75,SE,501-1500,0,0,1,0,0,0,0,0
330.2,56-75,E,501-1500,0,0,0,0,1,0,0,0
181.8,41-55,W,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,NW,501-1500,1,0,0,0,0,0,0,0
173,0-25,SE,501-1500,1,0,0,0,0,0,0,0
14.2,0-25,SW,0-500,0,0,0,0,0,0,1,0
0.1,0-25,W,0-500,0,0,0,0,0,0,1,0
0.1,0-25,W,0-500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
4,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,1,0
0.1,0-25,E,0-500,0,0,1,0,0,0,0,0
0.5,0-25,W,0-500,0,0,0,0,1,0,0,0
3.5,0-25,S,0-500,0,0,0,0,1,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
1.2,0-25,NE,501-1500,0,0,0,0,0,0,0,1
167182.9,0-25,N,0-500,1,0,0,0,0,0,0,0
126,0-25,NE,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.2,0-25,N,0-500,0,0,0,0,0,0,1,0
7.8,0-25,SE,0-500,0,0,1,0,0,0,0,0
2540.4,0-25,NW,0-500,0,0,0,0,0,0,0,1
308922.7,0-25,W,0-500,1,0,0,0,0,0,0,0
18.7,26-40,E,501-1500,1,0,0,0,0,0,0,0
5.5,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.3,26-40,Unknown,Unknown,0,0,1,0,0,0,0,0
375.3,0-25,W,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,E,0-500,0,0,0,0,1,0,0,0
0.1,0-25,South West,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,0,1,0,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
77.1,0-25,N,0-500,0,0,0,0,1,0,0,0
1,56-75,NE,1501-2500,0,0,0,0,1,0,0,0
0.1,Unknown,North,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.5,0-25,S,1501-2500,1,0,0,0,0,0,0,0
4,0-25,South,0-500,0,0,0,1,0,0,0,0
0.1,0-25,NE,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,W,0-500,0,0,0,0,0,0,1,0
0.3,0-25,NE,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,1,0,0,0,0
24.5,0-25,N,501-1500,0,0,1,0,0,0,0,0
11.4,26-40,SW,1501-2500,1,0,0,0,0,0,0,0
0.3,0-25,N,501-1500,0,0,1,0,0,0,0,0
981.5,0-25,S,Unknown,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,S,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,S,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
20081,26-40,N,1501-2500,1,0,0,0,0,0,0,0
1661,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,SE,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
2,0-25,N,0-500,0,0,1,0,0,0,0,0
1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
0.5,0-25,SE,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,E,1501-2500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
1.3,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,1,0
0.1,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.4,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SE,501-1500,0,0,1,0,0,0,0,0
0.7,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,SW,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,NE,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
4,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,1,0,0,0
0.5,0-25,N,0-500,0,0,0,0,1,0,0,0
0.2,0-25,N,0-500,0,0,1,0,0,0,0,0
0.5,0-25,N,0-500,0,0,0,0,1,0,0,0
2.2,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.2,0-25,NW,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.2,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,0,0,0,0,1,0
3.4,0-25,SE,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1.5,26-40,NW,1501-2500,0,0,1,0,0,0,0,0
3,41-55,S,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SW,0-500,0,0,0,0,0,0,1,0
0.1,0-25,N,0-500,0,0,0,0,0,0,1,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.4,0-25,N,0-500,0,0,0,0,0,0,1,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.9,0-25,N,0-500,0,0,0,0,0,0,1,0
0.1,0-25,NW,0-500,0,0,0,0,0,0,1,0
0.5,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
6.5,41-55,W,0-500,0,0,1,0,0,0,0,0
0.3,0-25,W,0-500,0,0,0,0,1,0,0,0
2.5,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.5,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.2,0-25,East,0-500,0,0,1,0,0,0,0,0
0.2,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.3,41-55,NE,0-500,0,0,0,0,1,0,0,0
0.1,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
1554,0-25,N,0-500,0,0,0,0,0,0,1,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,E,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,0,0,0,1
34,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,E,501-1500,0,0,1,0,0,0,0,0
0.1,26-40,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.2,0-25,W,501-1500,0,0,1,0,0,0,0,0
0.2,0-25,NW,0-500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,1501-2500,1,0,0,0,0,0,0,0
0.3,0-25,NW,0-500,0,0,1,0,0,0,0,0
136.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
3.2,0-25,N,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,501-1500,0,0,0,0,0,0,1,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.8,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.5,0-25,E,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
13646.1,0-25,Flat,0501-1500,0,0,0,0,0,0,1,0
0.1,26-40,West,1501-2500,0,0,0,0,0,0,1,0
0,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,NE,501-1500,0,0,1,0,0,0,0,0
0.5,0-25,S,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.1,0-25,South East,0-500,0,0,0,0,0,0,1,0
2.3,0-25,N,1501-2500,0,0,1,0,0,0,0,0
0,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,1501-2500,0,0,1,0,0,0,0,0
6,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,South,0-500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.3,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.2,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
5,26-40,W,1501-2500,0,0,0,0,0,0,0,1
1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.2,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,1
0.1,0-25,W,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,1,0,0,0,0,0,0,0
2.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,Flat,501-1500,0,0,0,0,1,0,0,0
0.5,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.5,0-25,NE,0-500,0,0,0,0,0,0,1,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,NW,501-1500,0,0,0,0,0,0,0,1
1.3,56-75,S,501-1500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,501-1500,0,0,0,0,0,0,0,1
0.1,26-40,SE,1501-2500,0,0,0,0,1,0,0,0
0.2,Unknown,Unknown,501-1500,0,0,0,0,0,0,1,0
55.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.1,0-25,S,0-500,0,0,0,0,0,0,0,1
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
3.2,0-25,Flat,0-500,1,0,0,0,0,0,0,0
5.2,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
3044.5,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
27193.6,0-25,N,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,N,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,0,1
0.2,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,1501-2500,0,0,0,0,0,0,0,1
0.1,0-25,NW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,N,1501-2500,0,0,1,0,0,0,0,0
0.1,0-25,S,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
5.7,0-25,NE,0-500,0,0,1,0,0,0,0,0
0.1,41-55,S,501-1500,0,0,1,0,0,0,0,0
0.1,26-40,NE,1501-2500,1,0,0,0,0,0,0,0
0.2,0-25,NW,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,E,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SE,0-500,0,0,1,0,0,0,0,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.1,41-55,S,0-500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
9,0-25,N,501-1500,0,0,0,0,0,0,0,1
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,NW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,W,0-500,0,0,0,0,1,0,0,0
0.9,0-25,SW,0-500,0,0,1,0,0,0,0,0
1,0-25,E,501-1500,1,0,0,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,0,0,0,0,0,1
0.1,26-40,W,501-1500,0,0,0,0,0,0,0,1
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.2,0-25,S,0-500,0,0,1,0,0,0,0,0
49.7,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
0.3,0-25,North,0-500,0,0,0,0,0,0,1,0
0.1,0-25,SE,0-500,0,0,0,0,0,0,0,1
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.3,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.3,0-25,SW,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.2,0-25,S,0-500,0,0,1,0,0,0,0,0
0.3,0-25,NW,0-500,0,0,1,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.2,0-25,SW,0-500,0,0,0,0,0,0,1,0
0.1,0-25,S,0-500,0,0,1,0,0,0,0,0
0.1,0-25,Flat,0-500,0,0,0,0,0,0,0,1
0.1,26-40,NW,501-1500,0,0,0,0,1,0,0,0
0.3,0-25,NE,0-500,1,0,0,0,0,0,0,0
1,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
15,0-25,North West,0501-1500,0,1,0,0,0,0,0,0
0.3,0-25,Flat,0501-1500,0,0,1,0,0,0,0,0
0.1,0-25,N,0-500,0,0,0,0,1,0,0,0
0.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
65.2,0-25,Flat,0-500,0,1,0,0,0,0,0,0
3,0-25,Flat,0-500,0,1,0,0,0,0,0,0
3,0-25,Flat,0-500,1,0,0,0,0,0,0,0
0.4,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
36.5,0-25,NW,501-1500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
15.4,0-25,Flat,0-500,0,1,0,0,0,0,0,0
0.2,0-25,NE,1501-2500,0,0,0,0,1,0,0,0
0.1,0-25,S,0-500,0,0,0,0,0,0,0,1
0.1,0-25,West,0501-1500,0,1,0,0,0,0,0,0
0.1,0-25,NE,1501-2500,0,0,0,0,1,0,0,0
31.3,26-40,S,2501-3500,1,0,0,0,0,0,0,0
123,0-25,NE,1501-2500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
0.1,0-25,NW,501-1500,0,0,0,0,0,0,0,1
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,1
0.5,0-25,Flat,0-500,1,0,0,0,0,0,0,0
2.5,0-25,SE,501-1500,1,0,0,0,0,0,0,0
0.1,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,0
1.3,0-25,Flat,0-500,0,0,0,0,0,0,1,0
0.3,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,1
0.1,0-25,E,501-1500,0,0,0,0,1,0,0,0
4.5,0-25,SW,501-1500,1,0,0,0,0,0,0,0
763.1,41-55,SE,1501-2500,0,0,0,0,0,0,1,0
0.1,0-25,N,1501-2500,1,0,0,0,0,0,0,0
0.1,0-25,W,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,N,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,N,501-1500,1,0,0,0,0,0,0,0
0.2,0-25,NE,501-1500,0,0,0,0,1,0,0,0
0.1,0-25,NE,501-1500,0,0,0,0,1,0,0,0
1.1,0-25,Flat,0-500,1,0,0,0,0,0,0,0
26.5,0-25,N,0-500,0,0,1,0,0,0,0,0
0.1,0-25,SE,0-500,1,0,0,0,0,0,0,0
0.5,26-40,NE,1501-2500,0,0,1,0,0,0,0,0
545.7,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
0.2,0-25,SW,0-500,0,0,0,0,1,0,0,0
0.1,0-25,SE,501-1500,1,0,0,0,0,0,0,0
0.3,0-25,S,0-500,0,0,1,0,0,0,0,0
1,0-25,Flat,0-500,0,0,1,0,0,0,0,0
0.1,0-25,NE,0-500,0,0,0,0,0,0,0,1
2551.5,0-25,Flat,0501-1500,0,1,0,0,0,0,0,0
32.2,0-25,W,501-1500,0,0,1,0,0,0,0,0
0.1,0-25,W,0-500,0,0,0,0,0,0,1,0
0.1,0-25,Flat,501-1500,1,0,0,0,0,0,0,0
1.9,0-25,W,0-500,0,0,1,0,0,0,0,0
0.4,0-25,SE,0-500,0,0,1,0,0,0,0,0
54930.9,0-25,Flat,0501-1500,1,0,0,0,0,0,0,0
2.4,0-25,East,0-500,0,0,0,0,0,0,0,1
